GEOID,date,smokePM_pred
geoId/01001,2013-03-31,0.129653478310451
geoId/01001,2013-04-07,3.78467028085908
geoId/01001,2013-04-26,0.0289385984475115
geoId/01001,2013-04-27,6.19523149888817
geoId/01001,2013-05-16,5.81524227136745
geoId/01001,2013-05-24,0.326669781551154
geoId/01001,2013-06-12,3.99652729283188
geoId/01001,2013-06-13,4.238591188782
geoId/01001,2013-06-14,0.939976195458241
geoId/01001,2013-06-15,2.76787462864971
geoId/01001,2013-06-21,0.113139511237184
geoId/01001,2013-06-23,2.40348754313943
geoId/01001,2013-06-24,3.19217996212914
geoId/01001,2013-06-26,0.271526253281303
geoId/01001,2013-06-27,0.00359234071617726
geoId/01001,2013-07-02,2.47708862359852
geoId/01001,2013-07-12,1.35921231340146
geoId/01001,2013-08-02,2.26924539107455
geoId/01001,2013-08-15,1.06892613261293
geoId/01001,2013-08-16,1.23195606665641
geoId/01001,2013-08-23,0.157417626801056
geoId/01001,2013-08-28,4.95678010783459
geoId/01001,2013-09-01,0.478884494665858
geoId/01001,2013-09-03,2.81147098548356
geoId/01001,2013-09-06,5.33917599327288
geoId/01001,2013-09-07,4.71978855263877
geoId/01001,2013-09-13,3.73686112344076
geoId/01001,2013-10-02,0.00452506900936711
geoId/01001,2013-10-03,0.0295784984530106
geoId/01001,2013-10-11,2.88830565030953
geoId/01001,2013-10-13,2.13940721321209
geoId/01001,2013-10-14,1.00166299727839
geoId/01001,2013-10-22,0.0449706682832791
geoId/01001,2013-10-24,0.0413533484716772
geoId/01001,2013-10-28,0.0402677837975518
geoId/01001,2013-10-29,0.169755170220583
geoId/01001,2013-10-30,5.6323433600757
geoId/01001,2013-12-19,0.884251658203169
geoId/01001,2013-12-20,1.86826548637513
geoId/01001,2014-01-19,0.174218913987178
geoId/01001,2014-02-24,0.0338067152753936
geoId/01001,2014-03-09,0.219701937642286
geoId/01001,2014-03-10,1.05122267773578
geoId/01001,2014-03-15,3.53870298257516
geoId/01001,2014-03-20,0.145934904146706
geoId/01001,2014-03-21,3.85245412629562
geoId/01001,2014-03-22,0.86702535579245
geoId/01001,2014-03-27,0.125260823984719
geoId/01001,2014-04-01,0.0131904437297719
geoId/01001,2014-04-28,4.43360120074114
geoId/01001,2014-05-05,0.0232453505302913
geoId/01001,2014-05-06,3.16243132614837
geoId/01001,2014-05-07,0.0862145319845313
geoId/01001,2014-05-25,6.2780472662494
geoId/01001,2014-06-21,0.258744400404793
geoId/01001,2014-07-23,0.882812707609905
geoId/01001,2014-07-24,0.930269167304696
geoId/01001,2014-07-27,4.18391609130561
geoId/01001,2014-08-03,0.215503567969931
geoId/01001,2014-08-05,5.51474968762924
geoId/01001,2014-09-10,0.0210828859643785
geoId/01001,2014-09-22,0.624320803462613
geoId/01001,2014-10-09,0.00280237234309565
geoId/01001,2014-10-25,1.08480577814858
geoId/01001,2014-11-03,0.71608323146105
geoId/01001,2014-11-04,0.084672770561335
geoId/01001,2014-11-07,0.0172038582847718
geoId/01001,2014-11-09,0.0554747085418634
geoId/01001,2014-11-10,2.63100935011171
geoId/01001,2014-11-14,0.92127537008474
geoId/01001,2014-11-28,0.139588270336662
geoId/01001,2014-12-12,2.60436749294561
geoId/01001,2015-02-11,0.298393937663873
geoId/01001,2015-02-13,0.0871113849268638
geoId/01001,2015-02-14,0.126439636018311
geoId/01001,2015-02-19,0.184116993238351
geoId/01001,2015-03-07,0.0311085293184141
geoId/01001,2015-03-17,0.719341712441887
geoId/01001,2015-05-04,0.0287393241549671
geoId/01001,2015-05-10,6.83085606394269
geoId/01001,2015-06-07,5.15319179648164
geoId/01001,2015-06-16,3.79120590855175
geoId/01001,2015-06-30,0.590493029195764
geoId/01001,2015-07-01,1.83453570416576
geoId/01001,2015-07-06,0.626121396303632
geoId/01001,2015-07-27,6.33497246481213
geoId/01001,2015-08-24,0.813434921626181
geoId/01001,2015-08-26,0.631135444243798
geoId/01001,2015-09-03,5.63565976762168
geoId/01001,2015-10-12,0.312427213385565
geoId/01001,2015-10-20,0.241204524578566
geoId/01001,2015-10-21,0.177804123510615
geoId/01001,2015-11-25,0.175781366421867
geoId/01001,2015-12-07,4.35616815246149
geoId/01001,2015-12-08,0.555867663688261
geoId/01001,2016-02-05,0.00286965457878322
geoId/01001,2016-02-06,0.107498654094227
geoId/01001,2016-02-07,0.000417954591642134
geoId/01001,2016-02-12,4.14684007980465
geoId/01001,2016-02-17,0.0363526213088645
geoId/01001,2016-02-19,4.3150741406606
geoId/01001,2016-02-26,0.00263853927707964
geoId/01001,2016-02-27,0.00106609309400767
geoId/01001,2016-02-29,0.0681155724518467
geoId/01001,2016-03-01,0.0178485493183714
geoId/01001,2016-03-05,0.146580612290686
geoId/01001,2016-03-15,0.748211666623429
geoId/01001,2016-03-21,0.16681447552102
geoId/01001,2016-03-22,0.371557186061437
geoId/01001,2016-03-25,2.40358668026998
geoId/01001,2016-03-31,1.43600184388212
geoId/01001,2016-04-05,0.0974204914712902
geoId/01001,2016-04-06,0.0264748866688724
geoId/01001,2016-04-17,0.000558810533732632
geoId/01001,2016-05-05,0.0235361356140939
